10		5.25E-06	0.005194028
65.9085116	0.000132622	0.06496788
66.75941691	0.000142539	0.067644637
67.62130775	0.000153789	0.070556598
68.49432594	0.000166631	0.07373794
69.37861515	0.000181396	0.077229871
70.27432089	0.000198501	0.081082548
71.18159054	0.000218487	0.085357648
72.10057341	0.000242065	0.090131882
73.03142072	0.000270177	0.095501882
73.97428564	0.000304102	0.101591132
74.92932333	0.000345611	0.10856
75.89669093	0.000397206	0.116620637
76.87654764	0.000462528	0.126059737
77.86905469	0.000547036	0.137274464
78.8743754	0.00065922	0.150831358
79.89267521	0.000812887	0.167567468
80.92412168	0.001031735	0.18877375
81.96888453	0.001359284	0.216551105
83.0271357	0.001882797	0.25456387
84.0990493	0.00279921	0.309826731
85.18480175	0.004635058	0.397668286
86.28457169	0.009228321	0.559231143
87.3985401	0.027165551	0.955253299
88.52689029	0.359276254	3.43898885
89.66980794	0.126630361	-2.036321483
90.82748111	0.018636617	-0.776827467
92.0001003	0.007071808	-0.47456193
93.18785848	0.003672976	-0.338668181
94.3909511	0.002236959	-0.261314741
95.60957612	0.001501085	-0.211290839
96.84393407	0.001075621	-0.176219087
98.09422809	0.000808403	-0.150211834
99.3606639	0.000630157	-0.130110426
100.6434499	0.000505705	-0.11406795
101.9427972	0.00041566	-0.100932051
103.2589196	0.000348637	-0.089946207
104.5920336	0.000297596	-0.080592921
105.9423587	0.000258003	-0.072505954
107.310117	0.000226829	-0.065418532
108.6955337	0.000201996	-0.059131437
110.0988366	0.00018204	-0.053492592
111.5202567	0.000165908	-0.048383578
112.9600279	0.000152832	-0.043710475
114.4183872	0.000142241	-0.039397483
115.8955744	0.000133709	-0.035382366
117.3918328	0.000126915	-0.031613135
118.9074084	0.000121618	-0.028045573
120.4425507	0.00011764	-0.024641336
121.9975123	0.000114851	-0.021366474
123.5725491	0.000113164	-0.018190222
125.1679203	0.000112526	-0.01508399
126.7838883	0.000112917	-0.012020457
128.4207191	0.000114351	-0.008972737
130.0786821	0.000116874	-0.005913541
131.75805	0.000120569	-0.002814277
133.4590993	0.000125564	0.000355949
135.1821097	0.000132039	0.003631554
136.927365	0.000140248	0.00705199
138.6951522	0.000150532	0.01066373
140.4857622	0.000163362	0.014522945
142.2994897	0.000179388	0.018699235
144.1366331	0.00019952	0.023280977
145.9974949	0.000225055	0.02838321
147.8823811	0.000257887	0.034159653
149.7916019	0.000300873	0.040821629
151.7254715	0.000358461	0.048669112
153.6843082	0.000437908	0.058144019
155.6684342	0.000551687	0.069926977
157.6781761	0.000722755	0.085125457
159.7138646	0.000997258	0.105672778
161.7758346	0.001479677	0.135277172
163.8644255	0.002450678	0.182069331
165.9799809	0.004897735	0.268001072
168.122849	0.014605051	0.479894683
170.2933824	0.211326702	1.875787713
172.4919382	0.061349211	-1.046051571
174.7188783	0.00943015	-0.421895276
176.9745691	0.003618563	-0.267760047
179.2593817	0.001889891	-0.197725009
181.5736922	0.001155047	-0.157559398
183.9178814	0.000776936	-0.131412409
186.2923349	0.00055759	-0.112965338
188.6974437	0.000419388	-0.099202626
191.1336033	0.000326892	-0.088502774
193.6012148	0.000262063	-0.079916101
196.1006841	0.000214944	-0.072849372
198.6324225	0.000179677	-0.066912836
201.1968467	0.000152635	-0.061839806
203.7943787	0.000131477	-0.057441591
206.4254458	0.000114638	-0.053580884
209.0904811	0.000101039	-0.050155348
211.789923	8.99E-05	-0.047087121
214.5242158	8.07E-05	-0.044315886
217.2938095	7.31E-05	-0.041794167
220.0991597	6.66E-05	-0.039484066
222.940728	6.11E-05	-0.037354942
225.8189822	5.65E-05	-0.03538174
228.7343958	5.25E-05	-0.033543754
231.6874486	4.90E-05	-0.03182371
234.6786264	4.61E-05	-0.030207065
237.7084216	4.35E-05	-0.02868148
240.7773326	4.13E-05	-0.027236399
243.8858645	3.93E-05	-0.025862728
247.0345288	3.76E-05	-0.024552577
250.2238436	3.62E-05	-0.023299053
253.4543337	3.49E-05	-0.022096099
256.7265308	3.38E-05	-0.020938351
260.0409732	3.29E-05	-0.019821035
263.3982064	3.21E-05	-0.018739872
266.7987829	3.15E-05	-0.017691002
270.2432621	3.09E-05	-0.016670923
273.732211	3.05E-05	-0.01567643
277.2662036	3.01E-05	-0.014704578
280.8458214	2.99E-05	-0.013752634
284.4716536	2.97E-05	-0.012818045
288.1442967	2.96E-05	-0.011898409
291.864355	2.96E-05	-0.010991445
295.6324409	2.97E-05	-0.010094968
299.4491742	2.99E-05	-0.009206869
303.3151831	3.01E-05	-0.00832509
307.2311037	3.04E-05	-0.007447602
311.1975804	3.08E-05	-0.00657239
315.215266	3.13E-05	-0.005697428
319.2848214	3.18E-05	-0.004820659
323.4069165	3.25E-05	-0.003939973
327.5822294	3.32E-05	-0.003053183
331.8114473	3.40E-05	-0.002158
336.0952662	3.49E-05	-0.001252002
340.4343908	3.60E-05	-0.000332603
344.8295353	3.71E-05	0.000602987
349.2814228	3.84E-05	0.001557804
353.790786	3.99E-05	0.002535188
358.3583669	4.15E-05	0.003538841
362.9849171	4.32E-05	0.004572906
367.6711979	4.52E-05	0.005642065
372.4179804	4.75E-05	0.006751654
377.2260459	5.00E-05	0.007907812
382.0961854	5.29E-05	0.00911767
387.0292003	5.61E-05	0.010389593
392.0259024	5.98E-05	0.0117335
397.087114	6.40E-05	0.013161282
402.2136678	6.90E-05	0.014687364
407.4064075	7.47E-05	0.016329481
412.6661876	8.15E-05	0.01810975
417.9938735	8.96E-05	0.020056199
423.390342	9.94E-05	0.022204996
428.8564811	0.000111443	0.02460378
434.3931902	0.000126588	0.027316807
440.0013804	0.000146047	0.030433179
445.6819746	0.000171764	0.034080574
451.4359076	0.000206967	0.038449343
457.2641262	0.000257341	0.043837468
463.1675894	0.000333705	0.050741138
469.1472686	0.00045886	0.060056156
475.2041479	0.000688102	0.073589522
481.339224	0.001186676	0.095632329
487.5535064	0.002656632	0.139524502
493.8480176	0.011593957	0.278413929
500.2237935	0.624773453	-1.795190736
506.6818832	0.007234628	-0.182258032
513.2233495	0.002082534	-0.081927062
519.8492687	0.001041492	-0.043732492
526.5607311	0.000687742	-0.021857287
533.3588413	0.000552589	-0.006066333
540.2447177	0.000523962	0.007548249
547.2194936	0.000580872	0.021339513
554.2843167	0.000759524	0.037804632
561.4403494	0.001219645	0.061598327
568.6887694	0.002722663	0.106792347
576.0307694	0.013896792	0.260343955
583.4675576	0.121032125	-0.772479038
591.0003577	0.005020097	-0.151845166
598.6304093	0.001665209	-0.077215724
606.3589678	0.000917391	-0.045192219
614.1873052	0.000671919	-0.02492759
622.1167095	0.00061362	-0.008518965
630.1484857	0.000688351	0.007881747
638.2839553	0.000966262	0.028249191
646.524457	0.001839128	0.061386874
654.871347	0.006414714	0.146919959
663.3259986	1.862357192	2.176385401
671.8898032	0.007486312	-0.19025633
680.5641699	0.001919014	-0.092813187
689.3505262	0.000976893	-0.057357377
698.2503178	0.000707658	-0.035869265
707.2650094	0.000677843	-0.018150532
716.3960842	0.000857613	0.001094029
725.6450449	0.001520758	0.029633978
735.0134133	0.004833663	0.097247115
744.5027311	0.290964677	0.996710192
754.1145599	0.008082302	-0.209411677
763.8504812	0.001778929	-0.110909799
773.7120971	0.000786297	-0.079516543
783.7010305	0.000456702	-0.063294435
